city,name,price,area,address,distinct
almaty,2-комнатная квартира,130 000 〒,44 м²,Тулебаева 39,Медеуский р-н
almaty,2-комнатная квартира,140 000 〒,80 м²,Саина — Толе би,Ауэзовский р-н
almaty,2-комнатная квартира,110 000 〒,46 м²,мкр Мамыр-1,Ауэзовский р-н
almaty,2-комнатная квартира,290 000 〒,80 м²,Зенкова 59,null
almaty,3-комнатная квартира,700 000 〒,143 м²,Назарбаева 223,null
almaty,1-комнатная квартира,90 000 〒,32 м²,мкр №1,Ауэзовский р-н
almaty,4-комнатная квартира,350 000 〒,130 м²,проспект Достык — Омаровой,Медеуский р-н
almaty,3-комнатная квартира,200 000 〒,90 м²,Кенесары хана 54/12,Бостандыкский р-н
almaty,1-комнатная квартира,80 000 〒,40 м²,Ломоносова 53 — Белоруская,Турксибский р-н
almaty,2-комнатная квартира,300 000 〒,66 м²,Аскарова — Аль-Фараби,null
almaty,1-комнатная квартира,65 000 〒,32 м²,Майлина — Мантажная,Турксибский р-н
almaty,1-комнатная квартира,60 000 〒,20 м²,мкр Орбита-1,Бостандыкский р-н
almaty,3-комнатная квартира,600 000 〒,150 м²,проспект Достык 132 — Жолдасбекова,Медеуский р-н
almaty,4-комнатная квартира,750 000 〒,180 м²,Аль-Фараби — Достык,Медеуский р-н
almaty,3-комнатная квартира,210 000 〒,82 м²,Рыскулбекова 28/8 — Мустафина,Бостандыкский р-н
almaty,3-комнатная квартира,450 000 〒,120 м²,проспект Аль-Фараби 7 — Желтоксан,Бостандыкский р-н
almaty,2-комнатная квартира,410 000 〒,75 м²,Снегина 32/1,Медеуский р-н
almaty,4-комнатная квартира,500 000 〒,160 м²,Бухар жырау 27/5,Бостандыкский р-н
almaty,4-комнатная квартира,800 000 〒,180 м² помесячно,Мендикулова 105,Медеуский р-н
almaty,3-комнатная квартира,430 000 〒,120 м²,Мендикулова 105,Медеуский р-н
almaty,2-комнатная квартира,400 000 〒,100 м²,Кажымукана 59,Медеуский р-н
almaty,5-комнатная квартира,1 300 000 〒,240 м²,мкр Горный Гигант,Медеуский р-н
almaty,2-комнатная квартира,450 000 〒,110 м²,Аль-Фараби 21,Бостандыкский р-н
almaty,4-комнатная квартира,900 000 〒,230 м²,Ходжанова 10,Бостандыкский р-н
almaty,2-комнатная квартира,300 000 〒,80 м²,Кабанбай батыра 87,Алмалинский р-н
almaty,4-комнатная квартира,800 000 〒,180 м² помесячно,Санаторная 18,Бостандыкский р-н
almaty,3-комнатная квартира,800 000 〒,135 м² помесячно,Аль-Фараби 21,null
almaty,4-комнатная квартира,850 000 〒,185 м²,Назарбаева 223,null
almaty,3-комнатная квартира,600 000 〒,120 м²,Митина 4,Медеуский р-н
almaty,3-комнатная квартира,550 000 〒,120 м² помесячно,Аль-Фараби 5к3А,Бостандыкский р-н
almaty,3-комнатная квартира,1 000 000 〒,130 м² помесячно,Аль-Фараби 77/3,Бостандыкский р-н
almaty,4-комнатная квартира,1 200 000 〒,180 м²,проспект Назарбаева 301 — Кажымукана,Медеуский р-н
almaty,4-комнатная квартира,1 100 000 〒,180 м²,Кажымукана 59,Медеуский р-н
almaty,4-комнатная квартира,580 000 〒,150 м²,5-й переулок 16/1-4,Бостандыкский р-н
almaty,4-комнатная квартира,650 000 〒,160 м²,Аль-Фараби 7,Бостандыкский р-н
almaty,2-комнатная квартира,350 000 〒,74 м²,Достык 97,Медеуский р-н
almaty,4-комнатная квартира,490 000 〒,135 м²,Сатпаева 30а,Бостандыкский р-н
almaty,3-комнатная квартира,345 000 〒,85 м²,Аль-Фараби 21,Бостандыкский р-н
almaty,3-комнатная квартира,400 000 〒,120 м² помесячно,Бекхожина 15,Медеуский р-н
almaty,2-комнатная квартира,450 000 〒,85 м² помесячно,Снегина 32/1,Медеуский р-н
almaty,3-комнатная квартира,690 000 〒,140 м²,Назарбаева 223,Бостандыкский р-н
almaty,3-комнатная квартира,400 000 〒,150 м²,Аль-Фараби 7,Бостандыкский р-н
almaty,3-комнатная квартира,420 000 〒,120 м²,Аль-Фараби 7,Бостандыкский р-н
almaty,4-комнатная квартира,350 000 〒,170 м²,Каблукова 270,null
almaty,4-комнатная квартира,800 000 〒,147 м²,мкр Самал-2,Медеуский р-н
almaty,3-комнатная квартира,150 000 〒,75 м²,улица Досмухамедова 65 — Толе би,Алмалинский р-н
almaty,3-комнатная квартира,250 000 〒,80 м²,Мкр Самал-2 72,null
almaty,3-комнатная квартира,120 000 〒,70 м²,мкр Жетысу-1 25,Ауэзовский р-н
almaty,3-комнатная квартира,350 000 〒,110 м²,Снегина 32/1,Бостандыкский р-н
almaty,2-комнатная квартира,350 000 〒,70 м²,Аль-Фараби 21/2,Бостандыкский р-н
almaty,2-комнатная квартира,300 000 〒,70 м²,Богенбай батыра 79,Медеуский р-н
almaty,3-комнатная квартира,550 000 〒,130 м²,Кабанбай батыра 87,Алмалинский р-н
almaty,1-комнатная квартира,95 000 〒,19 м²,Казыбек би 125 — Досмухамедова,Алмалинский р-н
almaty,2-комнатная квартира,170 000 〒,60 м²,проспект Достык — Чайкиной,Медеуский р-н
almaty,2-комнатная квартира,100 000 〒,47 м²,проспект Назарбаева — Кажымукана,Медеуский р-н
almaty,1-комнатная квартира,120 000 〒,40 м²,Бектурова — Мендыкулова,Медеуский р-н
almaty,2-комнатная квартира,140 000 〒,50 м²,проспект Достык — Жолдасбекова,Медеуский р-н
almaty,2-комнатная квартира,120 000 〒,48 м²,Зейна Шашкина — проспект Аль-Фараби,Медеуский р-н
almaty,1-комнатная квартира,100 000 〒,33 м²,Сейфуллина 411 — Маметовой,Алмалинский р-н
almaty,1-комнатная квартира,160 000 〒,35 м²,Утепова — проспект Гагарина,Бостандыкский р-н
almaty,2-комнатная квартира,100 000 〒,47 м²,мкр Коктем-3 18,Бостандыкский р-н
almaty,2-комнатная квартира,250 000 〒,48 м²,Мауленова 50,Алмалинский р-н
almaty,2-комнатная квартира,300 000 〒,93 м²,Аль-Фараби 7,Бостандыкский р-н
almaty,2-комнатная квартира,280 000 〒,80 м²,Достык 97,Медеуский р-н
almaty,2-комнатная квартира,160 000 〒,60 м²,Макатаева 81 — Абылай хана,Алмалинский р-н
almaty,4-комнатная квартира,550 000 〒,156 м²,Жамакаева 258/5-12,Бостандыкский р-н
almaty,2-комнатная квартира,150 000 〒,60 м²,Ауэзова 163 — Бухар Жырау,Бостандыкский р-н
almaty,2-комнатная квартира,110 000 〒,47 м²,мкр №10 А,Ауэзовский р-н
almaty,2-комнатная квартира,400 000 〒,63 м²,Аль-Фараби — Западный Желтоксан,Бостандыкский р-н
almaty,2-комнатная квартира,400 000 〒,57 м²,Достык,Медеуский р-н
almaty,1-комнатная квартира,220 000 〒,50 м²,Сейфуллина,Бостандыкский р-н
almaty,1-комнатная квартира,230 000 〒,49 м²,Достык 138,Медеуский р-н
almaty,3-комнатная квартира,300 000 〒,110 м²,Каблукова — Розыбакиева,Бостандыкский р-н
almaty,2-комнатная квартира,150 000 〒,53 м²,Муканова 172 — Богенбай Батыра,Алмалинский р-н
almaty,2-комнатная квартира,250 000 〒,55 м²,Сатпаева — Тлендиева,Бостандыкский р-н
almaty,3-комнатная квартира,700 000 〒,130 м²,Аль-Фараби 21,Бостандыкский р-н
almaty,2-комнатная квартира,120 000 〒,42 м²,Казыбек бы 139 — Шагабутдинова,Алмалинский р-н
almaty,3-комнатная квартира,450 000 〒,140 м²,Наурызбай Батыра 152А — Абая,Бостандыкский р-н
almaty,3-комнатная квартира,230 000 〒,96 м²,Кенесары хана 54,Наурызбайский р-н
almaty,4-комнатная квартира,250 000 〒,110 м²,Навои 72,Ауэзовский р-н
almaty,1-комнатная квартира,155 000 〒,55 м²,мкр №1,Ауэзовский р-н
almaty,2-комнатная квартира,100 000 〒,43 м²,мкр Аксай-3,Ауэзовский р-н
almaty,3-комнатная квартира,280 000 〒,100 м²,Гоголя 74 — Панфилова,Медеуский р-н
almaty,1-комнатная квартира,200 000 〒,52 м²,Зенкова 59 — Кабанбай,Медеуский р-н
almaty,3-комнатная квартира,280 000 〒,110 м²,проспект Абылай Хана 74 — Гоголя,Медеуский р-н
almaty,3-комнатная квартира,270 000 〒,110 м²,Абылай Хана 74 — Гоголя,Медеуский р-н
almaty,3-комнатная квартира,190 000 〒,70 м²,Пушкина 28,null
almaty,2-комнатная квартира,220 000 〒,65 м²,мкр Самал-1,Медеуский р-н
almaty,2-комнатная квартира,120 000 〒,48 м²,Маметова 12/21 — Кунаева,Медеуский р-н
almaty,2-комнатная квартира,190 000 〒,70 м²,Байзакова 298,Бостандыкский р-н
almaty,2-комнатная квартира,230 000 〒,54 м²,мкр Самал-1,Медеуский р-н
almaty,2-комнатная квартира,280 000 〒,56 м²,Ходжанова 77/1,Бостандыкский р-н
almaty,2-комнатная квартира,140 000 〒,45 м²,Брусиловского — Сатпаева,null
almaty,3-комнатная квартира,600 000 〒,105 м²,мкр Алмагуль,Бостандыкский р-н
almaty,3-комнатная квартира,350 000 〒,108 м²,Аскарова Асанбая,Бостандыкский р-н
almaty,2-комнатная квартира,200 000 〒,62 м²,Сатпаева 90/20,Бостандыкский р-н
almaty,2-комнатная квартира,280 000 〒,56 м²,Ходжанова 77/1,Бостандыкский р-н
almaty,2-комнатная квартира,310 000 〒,95 м²,мкр Коктем-1,Бостандыкский р-н
almaty,4-комнатная квартира,750 000 〒,214 м² помесячно,мкр Ерменсай,Бостандыкский р-н
almaty,2-комнатная квартира,180 000 〒,75 м²,Брусиловского 163 — Шакарима,Алмалинский р-н
almaty,5-комнатная квартира,1 200 000 〒,260 м²,Мкр «Мирас»,null
almaty,1-комнатная квартира,120 000 〒,32 м²,Мынбаева — Жарокова,Бостандыкский р-н
almaty,2-комнатная квартира,380 000 〒,80 м²,Аль-Фараби 21/6,Бостандыкский р-н
almaty,2-комнатная квартира,160 000 〒,52 м²,мкр Самал-2 48 — Мендикулова,Медеуский р-н
almaty,1-комнатная квартира,75 000 〒,40 м²,мкр Жетысу-1,Ауэзовский р-н
almaty,2-комнатная квартира,130 000 〒,43 м²,мкр №8,Ауэзовский р-н
almaty,2-комнатная квартира,150 000 〒,64 м²,Брусиловского 167/5,Алмалинский р-н
almaty,2-комнатная квартира,120 000 〒,43 м²,мкр Сайран,Ауэзовский р-н
almaty,1-комнатная квартира,100 000 〒,45 м²,мкр Жетысу-3 15,Ауэзовский р-н
almaty,3-комнатная квартира,200 000 〒,70 м²,Джамбула 76 — Чайковского,Алмалинский р-н
almaty,1-комнатная квартира,100 000 〒,36 м²,проспект Абылай Хана 34 — Маметова,null
almaty,2-комнатная квартира,500 000 〒,90 м²,Аль-Фараби — проспект Назарбаева,Медеуский р-н
almaty,2-комнатная квартира,180 000 〒,43 м²,Сатпаева 37 — Ауезова,Бостандыкский р-н
almaty,1-комнатная квартира,30 000 〒,20 м²,мкр Коккайнар 21 — Кабылан,Алатауский р-н
almaty,3-комнатная квартира,350 000 〒,90 м²,мкр Юбилейный,Медеуский р-н
almaty,3-комнатная квартира,160 000 〒,63 м²,Каирбекова 21,Медеуский р-н
almaty,2-комнатная квартира,140 000 〒,60 м²,мкр Карагайлы,Наурызбайский р-н
almaty,2-комнатная квартира,210 000 〒,60 м²,мкр Жетысу-3 — Абая-Момышулы,Ауэзовский р-н
almaty,1-комнатная квартира,140 000 〒,40 м² помесячно,Панфилова 52 — Макатаева,null
almaty,2-комнатная квартира,185 000 〒,60 м²,Кабанбай батыра — Абылай хана,Медеуский р-н
almaty,1-комнатная квартира,140 000 〒,35 м²,Наурызбай Батыра 23 — Жибек жолы,null
almaty,1-комнатная квартира,140 000 〒,42 м²,Тулебаева 37 — Жибек жолы,null
almaty,2-комнатная квартира,160 000 〒,78 м²,мкр Жетысу-3 69,Ауэзовский р-н
almaty,2-комнатная квартира,110 000 〒,67 м²,мкр Кокжиек 58,Жетысуский р-н
almaty,4-комнатная квартира,430 000 〒,130 м²,Розыбакиева 289,Бостандыкский р-н
almaty,2-комнатная квартира,250 000 〒,75 м²,Розыбакиева — Аль-Фараби,Бостандыкский р-н
almaty,2-комнатная квартира,450 000 〒,90 м²,Аль-Фараби 7 — Козыбаева,Бостандыкский р-н
almaty,3-комнатная квартира,430 000 〒,127 м²,Аль-Фараби — Западный желтоксан,Медеуский р-н
almaty,1-комнатная квартира,105 000 〒,48 м²,мкр Кулагер,Жетысуский р-н
almaty,3-комнатная квартира,350 000 〒,100 м²,мкр Актобе,Бостандыкский р-н
almaty,2-комнатная квартира,160 000 〒,54.7 м²,мкр Ремизовка,Бостандыкский р-н
almaty,2-комнатная квартира,120 000 〒,58 м²,мкр Акбулак 3,Алатауский р-н
almaty,2-комнатная квартира,150 000 〒,53 м²,мкр Мамыр-7 2 — Шаляпина Момышулы,Ауэзовский р-н
almaty,4-комнатная квартира,350 000 〒,150 м²,Кунаева 158 — Курмангазы,Медеуский р-н
almaty,2-комнатная квартира,120 000 〒,55.71 м²,мкр Кайрат,Турксибский р-н
almaty,2-комнатная квартира,430 000 〒,86 м²,Снегина 33А — Мендикулова,Медеуский р-н
almaty,2-комнатная квартира,550 000 〒,90 м²,Аль-Фараби 7 — Козыбаева,Бостандыкский р-н
almaty,3-комнатная квартира,150 000 〒,72 м²,мкр Аксай-2 — Толе би,Ауэзовский р-н
almaty,1-комнатная квартира,140 000 〒,34 м²,Желтоксан 27 — Маметовой,null
almaty,3-комнатная квартира,280 000 〒,109 м²,Нурмакова 79 — Карасай батыра,Алмалинский р-н
almaty,2-комнатная квартира,290 000 〒,52 м²,Достык 138,Медеуский р-н
almaty,2-комнатная квартира,400 000 〒,60 м²,Аль-Фараби 5к3А — Козыбаева,Бостандыкский р-н
almaty,1-комнатная квартира,140 000 〒,34 м²,Тулебаева 39 — Жибек жолы,null
almaty,3-комнатная квартира,230 000 〒,95 м²,Шевченко 112 — Байтурсынова,Алмалинский р-н
almaty,2-комнатная квартира,180 000 〒,55 м²,Абая 51 — Желтоксан,Алмалинский р-н
almaty,1-комнатная квартира,100 000 〒,53 м²,мкр Аксай-1А — Райымбек-Момышулы,Ауэзовский р-н
almaty,2-комнатная квартира,150 000 〒,51 м²,Ауэзова 161 — Бухар Жырау,Бостандыкский р-н
almaty,2-комнатная квартира,260 000 〒,90 м²,Навои 7 — Джандосова,Бостандыкский р-н
almaty,1-комнатная квартира,150 000 〒,33 м²,мкр Айнабулак-1,Жетысуский р-н
almaty,3-комнатная квартира,170 000 〒,78 м²,мкр Кулагер 2 — Серикова,Жетысуский р-н
almaty,3-комнатная квартира,150 000 〒,90.6 м²,Аккент 39,Алатауский р-н
almaty,2-комнатная квартира,120 000 〒,53 м²,Мкр Аксай-4 — Жубанова,Ауэзовский р-н
almaty,2-комнатная квартира,120 000 〒,65.5 м²,Жамбыла 231,null
almaty,2-комнатная квартира,270 000 〒,62 м²,Абиша Кекилбайулы 97а,Бостандыкский р-н
almaty,1-комнатная квартира,140 000 〒,40 м² помесячно,Егизбаева 7 — Сатпаева,Бостандыкский р-н
almaty,3-комнатная квартира,220 000 〒,82 м²,Жандосова — Жарокова,Бостандыкский р-н
almaty,3-комнатная квартира,300 000 〒,130 м²,Желтоксан 132 — Карасай Батыра,Алмалинский р-н
almaty,2-комнатная квартира,800 000 〒,65 м²,проспект Аль-Фараби 9блок5Г — Козыбаева,Бостандыкский р-н
almaty,2-комнатная квартира,450 000 〒,99 м²,Кажымукана 59 — проспект Назарбаева,Медеуский р-н
almaty,2-комнатная квартира,180 000 〒,86 м²,Ударная 21 — Кабанбай Батыра,Алмалинский р-н
almaty,2-комнатная квартира,300 000 〒,87 м²,проспект Аль-Фараби 53 — Шолом-Алейхем,Бостандыкский р-н
almaty,2-комнатная квартира,125 000 〒,45 м²,мкр Мамыр-1,Ауэзовский р-н
almaty,2-комнатная квартира,160 000 〒,80 м²,мкр Жетысу-3 55,Ауэзовский р-н
almaty,1-комнатная квартира,110 000 〒,50 м²,мкр Мамыр-1,Ауэзовский р-н
almaty,2-комнатная квартира,200 000 〒,51 м²,Варламова 1/3 — Карасай батыра,Алмалинский р-н
almaty,3-комнатная квартира,170 000 〒,71 м²,мкр Алмагуль,Бостандыкский р-н
almaty,1-комнатная квартира,140 000 〒,45 м²,улица Тулебаева 19 — Макатаева,null
almaty,3-комнатная квартира,400 000 〒,125 м²,Абиша Кекилбайулы,Бостандыкский р-н
almaty,2-комнатная квартира,220 000 〒,64 м²,мкр Юбилейный,Медеуский р-н
almaty,3-комнатная квартира,230 000 〒,72 м²,Желтоксан 104 — Айтеке Би,Алмалинский р-н
almaty,3-комнатная квартира,120 000 〒,90 м²,мкр Думан-1 1,Медеуский р-н
almaty,3-комнатная квартира,170 000 〒,85 м²,мкр Мамыр-3,Ауэзовский р-н
almaty,1-комнатная квартира,70 000 〒,15 м²,Абая 163/206 — Гайдара,Алмалинский р-н
almaty,2-комнатная квартира,400 000 〒,85.5 м²,Аль-Фараби 21 9 — Каратаева,Бостандыкский р-н
almaty,4-комнатная квартира,350 000 〒,150 м²,Кунаева 158 — Курмангазы,Медеуский р-н
almaty,1-комнатная квартира,150 000 〒,40.1 м²,Байтурсынова 191 — Аль-Фараби - Сейфуллина,Бостандыкский р-н
almaty,2-комнатная квартира,280 000 〒,80 м²,мкр Керемет,Бостандыкский р-н
almaty,2-комнатная квартира,380 000 〒,87 м² помесячно,Аль-Фараби 21,Бостандыкский р-н
almaty,3-комнатная квартира,160 000 〒,56 м² помесячно,Айманова 222,null
almaty,2-комнатная квартира,130 000 〒,45 м²,мкр Мамыр-1 29,Ауэзовский р-н
almaty,4-комнатная квартира,999 999 〒,172 м²,Ауэзова 163a — Бухар Жырау,Бостандыкский р-н
almaty,1-комнатная квартира,90 000 〒,36 м² помесячно,мкр Акбулак,Алатауский р-н
almaty,1-комнатная квартира,130 000 〒,40 м²,Бостандыкский район — Розыбакиева-сатпаева,Бостандыкский р-н
almaty,2-комнатная квартира,120 000 〒,45 м²,Байтурсынова 58,Алмалинский р-н
almaty,2-комнатная квартира,130 000 〒,57 м²,Ауезова 32 — Богенбай Батыра,Алмалинский р-н
almaty,3-комнатная квартира,150 000 〒,76 м²,мкр Орбита-2 11,Бостандыкский р-н
almaty,2-комнатная квартира,140 000 〒,47 м²,Розыбакиева — Басенова,Бостандыкский р-н
almaty,1-комнатная квартира,120 000 〒,42 м²,мкр Жетысу-2 43,Ауэзовский р-н
almaty,3-комнатная квартира,250 000 〒,70 м²,Назарбаева 55 — Молдагулова,Алмалинский р-н
almaty,3-комнатная квартира,200 000 〒,63 м²,Наурызбай Батыра 26 — Макатаева,Алмалинский р-н
almaty,3-комнатная квартира,300 000 〒,86 м²,Бальзака 8литА — Попова,Бостандыкский р-н
almaty,1-комнатная квартира,85 000 〒,46.7 м²,мкр Дорожник,Жетысуский р-н
almaty,2-комнатная квартира,210 000 〒,56 м²,мкр Алмагуль — Жарокова,Бостандыкский р-н
almaty,2-комнатная квартира,180 000 〒,67 м²,Сейфуллина 575,Алмалинский р-н
almaty,4-комнатная квартира,600 000 〒,150 м² помесячно,Кабанбай батыра 87 — Абылайхана,Алмалинский р-н
almaty,3-комнатная квартира,170 000 〒,78 м²,Гоголя,Медеуский р-н
almaty,3-комнатная квартира,440 000 〒,125 м²,Каблукова 264/5,Бостандыкский р-н
almaty,1-комнатная квартира,40 000 〒,12 м² помесячно,Тургут Озала 219 — Абая,null
almaty,1-комнатная квартира,120 000 〒,69 м²,мкр Мамыр-1,Ауэзовский р-н
almaty,3-комнатная квартира,160 000 〒,69 м²,Толе би 286/1 — Брусиловский,Алмалинский р-н
almaty,2-комнатная квартира,180 000 〒,64 м²,мкр Алмагуль,Бостандыкский р-н
almaty,2-комнатная квартира,250 000 〒,60 м²,мкр Самал-2,Медеуский р-н
almaty,1-комнатная квартира,100 000 〒,50 м²,мкр Шугыла,Наурызбайский р-н
almaty,4-комнатная квартира,450 000 〒,150 м²,проспект Абылай Хана 92 — Кабанбай Батыра,Медеуский р-н
almaty,3-комнатная квартира,300 000 〒,102 м²,Жибек Жолы 37/9 — Абдулинных,Медеуский р-н
almaty,3-комнатная квартира,500 000 〒,105 м²,мкр Алмагуль,Бостандыкский р-н
almaty,2-комнатная квартира,330 000 〒,80 м²,мкр Мирас,Бостандыкский р-н
almaty,2-комнатная квартира,150 000 〒,75 м²,Аблайхана 71 — Гоголя,Алмалинский р-н
almaty,3-комнатная квартира,170 000 〒,62 м² помесячно,Шагабутдинова 4 — Макатаева,Алмалинский р-н
almaty,3-комнатная квартира,320 000 〒,83 м²,Володарского 40,Бостандыкский р-н
almaty,2-комнатная квартира,180 000 〒,54 м²,проспект Достык — Сапар Байжанова,Медеуский р-н
almaty,4-комнатная квартира,750 000 〒,140 м²,Кабанбай батыра — Абылай хана,Алмалинский р-н
almaty,2-комнатная квартира,120 000 〒,68 м²,мкр Кулагер 35,Жетысуский р-н
almaty,3-комнатная квартира,500 000 〒,105 м²,мкр Самал-3,Медеуский р-н
almaty,3-комнатная квартира,150 000 〒,75 м²,Кабанбай батыра 174Б кв 12 — Муратбаева,Алмалинский р-н
almaty,1-комнатная квартира,250 000 〒,50 м²,Пр.Сейфуллина 574/1 — Аль Фараби,Бостандыкский р-н
almaty,3-комнатная квартира,230 000 〒,96 м²,Кенесары хана 54,null
almaty,1-комнатная квартира,130 000 〒,32 м²,Желтоксан 177Б — Сатпаева,Бостандыкский р-н
almaty,2-комнатная квартира,120 000 〒,46 м²,мкр №8,Ауэзовский р-н
almaty,1-комнатная квартира,90 000 〒,30 м²,Жарокова — Бухар Жырау,Бостандыкский р-н
almaty,2-комнатная квартира,155 000 〒,55 м²,Розыбакиева 59 — Толе Би,Алмалинский р-н
almaty,2-комнатная квартира,160 000 〒,44.7 м²,мкр Коктем-2,Бостандыкский р-н
almaty,2-комнатная квартира,140 000 〒,55 м²,мкр Сайран,Ауэзовский р-н
almaty,1-комнатная квартира,25 000 〒,20 м² помесячно,мкр Шанырак-2,Алатауский р-н
almaty,2-комнатная квартира,280 000 〒,54 м²,мкр Самал-2,Медеуский р-н
almaty,2-комнатная квартира,160 000 〒,70 м²,мкр Мамыр-1,Ауэзовский р-н
almaty,1-комнатная квартира,140 000 〒,56 м²,Рыскулбекова,Бостандыкский р-н
almaty,1-комнатная квартира,250 000 〒,46 м²,Брауна,Бостандыкский р-н
almaty,1-комнатная квартира,100 000 〒,48 м²,мкр Таугуль 144/1,Ауэзовский р-н
almaty,2-комнатная квартира,220 000 〒,47 м²,Наурызбай Батыра 50,Алмалинский р-н
almaty,3-комнатная квартира,160 000 〒,65 м²,Толе би 190 — Жарокова,Алмалинский р-н
almaty,3-комнатная квартира,150 000 〒,65 м²,мкр Орбита-1,Бостандыкский р-н
almaty,2-комнатная квартира,370 000 〒,83 м²,Аль-Фараби 21,Бостандыкский р-н
almaty,4-комнатная квартира,400 000 〒,154 м²,Тимирязева 5,Бостандыкский р-н
almaty,3-комнатная квартира,400 000 〒,90 м²,Манаса 109а — проспект Абая,Алмалинский р-н
almaty,1-комнатная квартира,136 000 〒,30 м²,Шевченко 85,Алмалинский р-н
almaty,3-комнатная квартира,235 128 〒,80 м²,С.Мауленова 63,Алмалинский р-н
almaty,2-комнатная квартира,150 000 〒,67 м²,мкр Кокжиек,Жетысуский р-н
almaty,3-комнатная квартира,200 000 〒,130 м²,мкр Самал-2,Медеуский р-н
almaty,4-комнатная квартира,220 000 〒,103 м²,мкр Каргалы,Наурызбайский р-н
almaty,2-комнатная квартира,240 000 〒,100 м²,Розыбакиева 298 — Аль фараби,null
almaty,3-комнатная квартира,300 000 〒,118 м²,Розыбакиева 264 — Аль фараби,null
almaty,1-комнатная квартира,170 000 〒,44 м²,По.Назарбаева 311 — Хаджи-Мукана,Медеуский р-н
almaty,3-комнатная квартира,150 000 〒,75 м²,мкр Жетысу-1,Ауэзовский р-н
almaty,7-комнатная квартира,1 000 000 〒,350 м²,Кожамкулова 143 — Курмангазы,Алмалинский р-н
almaty,3-комнатная квартира,150 000 〒,69 м²,мкр Орбита-2,Бостандыкский р-н
almaty,1-комнатная квартира,100 000 〒,38 м²,мкр Акбулак — Момышулы,Алатауский р-н
almaty,2-комнатная квартира,100 000 〒,50 м²,13-й военный городок,Турксибский р-н
almaty,3-комнатная квартира,450 000 〒,120 м²,Фурманова 134,Медеуский р-н
almaty,3-комнатная квартира,130 000 〒,58 м²,мкр №2,Ауэзовский р-н
almaty,2-комнатная квартира,270 000 〒,110 м²,Бухар жырау 27/5,Бостандыкский р-н
almaty,2-комнатная квартира,350 000 〒,50 м²,Брауна,Бостандыкский р-н
almaty,2-комнатная квартира,300 000 〒,60 м²,Байтурсынова — Тимирязева,Бостандыкский р-н
almaty,1-комнатная квартира,70 000 〒,32 м²,Мкр. Жана Куат,null
almaty,1-комнатная квартира,150 000 〒,42 м²,мкр Калкаман-3 12 — Жунусова,Наурызбайский р-н
almaty,4-комнатная квартира,750 000 〒,160 м²,мкр Мирас 157,Бостандыкский р-н
almaty,3-комнатная квартира,150 000 〒,68 м²,Макатаева 186 — Шарипова,Алмалинский р-н
almaty,1-комнатная квартира,100 000 〒,39 м²,мкр Кокжиек,Жетысуский р-н
almaty,3-комнатная квартира,450 000 〒,120 м²,Фурманова 134,Медеуский р-н
almaty,2-комнатная квартира,170 000 〒,70 м²,Карасай Батыра — Байзакова,Алмалинский р-н
almaty,4-комнатная квартира,350 000 〒,95 м²,проспект Достык 33 — Карасай батыра,Медеуский р-н
almaty,3-комнатная квартира,400 000 〒,105 м²,Достык 250 — Омарова,Медеуский р-н
almaty,3-комнатная квартира,190 000 〒,96 м²,Толе би 286/4,Алмалинский р-н
almaty,2-комнатная квартира,300 000 〒,64 м²,Гагарина проспект — Абая,Бостандыкский р-н
almaty,3-комнатная квартира,250 000 〒,90 м²,Шагабутдинова,Алмалинский р-н
almaty,3-комнатная квартира,200 000 〒,81 м²,Тлендиева 223 — Ниже Абая,Алмалинский р-н
almaty,2-комнатная квартира,120 000 〒,45 м²,мкр Аксай-4,Ауэзовский р-н
almaty,1-комнатная квартира,110 000 〒,32 м²,Брусиловского,Алмалинский р-н
almaty,2-комнатная квартира,120 000 〒,53 м²,Розыбакиева,Алмалинский р-н
almaty,2-комнатная квартира,140 000 〒,45 м²,мкр Орбита-2,Бостандыкский р-н
almaty,1-комнатная квартира,130 000 〒,40 м²,Бузурбаева,Медеуский р-н
almaty,1-комнатная квартира,100 000 〒,31 м²,мкр Коктем-3,Бостандыкский р-н
almaty,1-комнатная квартира,100 000 〒,30 м²,проспект Жибек Жолы,Алмалинский р-н
almaty,1-комнатная квартира,120 000 〒,37 м²,мкр Орбита-1,Бостандыкский р-н
almaty,2-комнатная квартира,150 000 〒,54 м²,мкр Орбита-1,Бостандыкский р-н
almaty,1-комнатная квартира,80 000 〒,30 м²,мкр Таугуль,Ауэзовский р-н
almaty,4-комнатная квартира,370 000 〒,130 м²,мкр Керемет,Бостандыкский р-н
almaty,3-комнатная квартира,180 000 〒,65 м²,Назарбаева 57 — Макатаева,Алмалинский р-н
almaty,1-комнатная квартира,120 000 〒,37 м²,Пушкина,Медеуский р-н
almaty,2-комнатная квартира,240 000 〒,75 м²,Сагадат Нурмагамбетова 138/2 — Толе би,Медеуский р-н
almaty,1-комнатная квартира,130 000 〒,37 м²,Абая 115 — Ауэзова,Алмалинский р-н
almaty,3-комнатная квартира,250 000 〒,112 м²,Наурызбай батыра 33 — Тимирязова,Бостандыкский р-н
almaty,2-комнатная квартира,230 000 〒,93 м²,Шевченко 154,Алмалинский р-н
almaty,2-комнатная квартира,370 000 〒,73.7 м²,Сейфуллина 187,Бостандыкский р-н
almaty,2-комнатная квартира,110 000 〒,48 м²,Абая — Жарокова,Ауэзовский р-н
